,name,symbol,currentPrice,r,s,m,v,PE,revenueGrowth,operatingCashflow,freeCashflow,marketValue
0,和碩,4938.TW,76.0,-0.0002887428605582281,84.54456659776241,-0.00028698354572314765,0.020388026682926403,13.665059486206069,-0.009,84224802816,39251062784,202508087296.0
0,嘉彰,4942.TW,41.0,-4.094955544905492e-05,34.69155494286048,-4.308858405021453e-05,0.015882413930166404,8.646994290648243,-0.273,1324524032,450732256,5837088000.0
0,凌通,4952.TW,49.45,0.00029992198955249634,40.209387252794485,0.0002516234838107385,0.02113338494405421,18.830336025951738,-0.386,312431008,80306752,5380951200.0
0,光鋐,4956.TW,14.15,-0.00030936615750629505,20.276615409628295,-0.000311868464957619,0.02499595390144299,-15.661934536542262,-0.023,220996000,10674375,1420773200.0
0,誠美材,4960.TW,13.3,-0.00020699905460907705,21.184565104114682,-0.0001839803558084302,0.023039323436829393,-68.23017216932465,-0.139,786315008,2112148736,7612560793.6
0,天鈺,4961.TW,263.0,0.0007048414385003663,112.42504575160632,0.0007022249229103635,0.025177233918802354,7.629406606295154,-0.196,4172455936,1266794624,31826945000.0
0,十銓,4967.TW,76.7,0.0005462407468372346,34.61814767939754,0.0004783085524205162,0.029553529327745395,-204.7261963352346,2.605,-1422396032,-1516496512,5380428300.0
0,立積,4968.TW,130.0,0.0007935853671829512,96.88470365663332,0.000826568227063779,0.029298284678092673,-70.01561414146282,-0.158,-190882000,-572955008,11721970000.0
0,佳凌,4976.TW,36.65,-0.00010291420994608471,37.23121948506007,-7.47651617204342e-05,0.02672266650661716,-28.180640455346982,-0.269,-28082000,-193516880,5069904156.8
0,榮科,4989.TW,26.25,0.0006208254840052081,19.993480030621413,0.0005861043129968713,0.025347420202942412,-51.465534592258784,-0.127,260808000,-29153124,3616620000.0
0,傳奇,4994.TW,62.3,3.60604344203046e-05,119.99084604757559,4.9016931552868264e-05,0.02279319859419869,80.54636631017529,-0.154,229498000,23097000,4135685820.0
0,鑫禾,4999.TW,35.0,-6.814133899002618e-05,48.266460819280034,-6.598285298670273e-05,0.01480608525612488,41.94968629888963,-0.058,433830016,245496496,2576602000.0
0,三星,5007.TW,56.0,0.0002556993777225138,45.36548636390979,0.00024981012474233007,0.011493212566817736,13.60807823029781,-0.15,1651073024,334180864,16516640000.0
0,訊連,5203.TW,92.0,3.997509685257021e-05,101.65301029124507,3.184820927335302e-05,0.018657350167004934,51.87668548271314,0.008,320224000,307447008,7262664000.0
0,全訊,5222.TW,168.0,0.001134042444494082,56.438893129406246,0.0009995292032523857,0.0255052121338423,11.923698971194058,0.228,218380992,50472500,12533321472.0
0,達興材料,5234.TW,93.3,0.0003711715616271946,65.75361188274874,0.00041890185403507303,0.019734192698846107,18.381485111571052,0.078,457156992,-110767128,9583402800.0
0,弘凱,5244.TW,30.0,-0.0008438206609895438,31.100517437761262,-0.000912034051371404,0.014795246810103352,14.32331959955005,-0.139,240530000,-13568125,2038320000.0
0,虹堡,5258.TW,113.5,0.0007942524681742591,30.104161090243945,0.0007551100923571404,0.025287214295271157,3.3693278329178686,0.232,884494016,665691648,11210576600.0
0,祥碩,5269.TW,1215.0,0.0010070369279338276,612.7527074868746,0.0009980153080473338,0.032519173539988344,22.154391493419784,0.082,3184339968,2221141248,84276657360.0
0,界霖,5285.TW,73.3,0.0004279413679085389,56.725785653658,0.00045538130644382565,0.019269638268285327,24.324262653298725,-0.253,895225984,577343872,7479605300.0
0,桂盟,5306.TW,120.0,0.000842980931908857,96.14294432448624,0.0007914951848075945,0.023179148891382492,9.255855777333341,-0.347,2044685056,1335707520,15120000000.0
0,中磊,5388.TW,116.0,0.0003356905460107019,43.55660748418424,0.00036655128073966904,0.01515283282822622,5.372052182814946,0.03,7087784960,5767385088,30176124928.0
0,崇越,5434.TW,169.0,0.0003546051290911063,62.36907489868475,0.00041220113407789127,0.016351150866509935,4.047606729361057,-0.088,2232275968,470801632,31890300000.0
0,瀚宇博,5469.TW,52.4,0.0003941002997146722,21.076194012815737,0.0004343954221303686,0.02208215887025359,3.4992358377311934,-0.069,10593118208,8886373376,27690307980.8
0,松翰,5471.TW,47.35,4.6238162270285845e-05,50.40409332146177,7.591096435016772e-05,0.02075646866022068,43.85141120676199,-0.355,411695008,-445108128,7948975571.2
0,慧友,5484.TW,21.2,-0.00011765229721377691,31.236261224256904,-0.0001103172197795826,0.02205684961455422,3120.679824191398,0.429,-169000,-69825128,1416181200.0
0,建國,5515.TW,13.45,0.00026136995132936783,12.0147065507386,0.0002891553522745526,0.015927893588005518,10.372904490432274,-0.295,683624000,1117508992,3389400000.0
0,隆大,5519.TW,25.05,0.00023827737145101465,15.52712098379219,0.00021425050381417634,0.015935418902311222,3.749710746875498,-0.382,212992992,-8504500,5490884649.6
0,工信,5521.TW,8.79,-6.646186922657092e-05,9.445304263775185,-0.00010498394627271618,0.01812202771978098,94.3523080451554,0.197,-243930000,260201872,4327141200.0
0,遠雄,5522.TW,61.4,0.0001337682318713508,51.2359124711755,0.0001259756444437668,0.01353184420594469,9.713407765651125,-0.793,1524216064,-498824000,47989996364.799995
0,順天,5525.TW,24.7,0.0003552669770746091,12.752195156170078,0.0003466663627792995,0.013777585332537826,29.063079495510816,-0.697,-451528992,-75186376,6691946102.4
0,鄉林,5531.TW,9.98,0.00022508975476898693,11.556546582575717,0.0002453818292264409,0.022166289443933687,-15.849773522139444,-0.16,-743961024,1038414016,9756338140.16
0,皇鼎,5533.TW,19.6,5.500949640323697e-05,15.728497472052915,4.4954114437350516e-05,0.012115953291894601,5.560434303740511,-0.43,1206253952,1293124352,5590801843.200001
0,長虹,5534.TW,72.9,0.0003740925414428481,62.316567131207655,0.0003566305811429995,0.018646483591538133,13.783028338916965,-0.652,-2887184896,-2996240640,21164766566.4
0,遠雄港,5607.TW,50.0,8.431535687529556e-05,24.088507628706928,9.947374824344247e-05,0.022371652352246724,7.2228834238415995,-0.149,2383619072,-158469504,15068849600.0
0,四維航,5608.TW,18.8,0.00018992177012622458,32.98764641403072,0.00019904651579598015,0.02004445107417899,26.83764656606341,-0.527,1680572032,822216512,7318219750.400001
0,鳳凰,5706.TW,60.7,0.00014561779199494235,37.50568306588212,0.00020177093490516483,0.021182612634250267,42.22752581982491,20.722,376768000,554558720,4439962200.0
0,上海商銀,5876.TW,43.1,0.0001286116973691073,39.34708052382941,0.0001020326037305121,0.010348539285359726,10.588280277689456,0.28,-53830037504,0,209044902656.0
0,合庫金,5880.TW,25.7,6.0391568626783936e-05,12.85259167625568,9.821035234141158e-05,0.015428395938946984,9.063288995177562,0.21,-303318859776,0,378031568486.39996
0,群益證,6005.TW,14.65,1.9665496693087652e-05,10.351758067044285,4.724551620766699e-05,0.013749462889134687,7.450213987036335,0.596,-1089681024,0,31803830796.8
0,群益期,6024.TW,47.05,0.00023827675674895126,31.128697760327086,0.00023210330506294916,0.009079214199317724,6.872338993178335,-0.432,-153508000,0,9901107900.0
0,競國,6108.TW,18.95,0.00017784812584438839,23.07071251076455,0.00017933235709202976,0.017013827114907575,135.8586376376652,-0.154,1093475968,708591104,3030086201.6
0,邁達特,6112.TW,64.7,0.000445074018128153,22.0801466089128,0.00042216785039937563,0.01636811318041233,6.869905675948797,0.179,468399008,249016256,12186697382.4
0,鎰勝,6115.TW,45.05,0.0003001184277408179,39.62416154815102,0.000293639758345341,0.012981628628982984,10.815444363395933,-0.132,1399309952,1235042176,8454173099.999999
0,彩晶,6116.TW,11.15,-0.00016866881105378164,10.881048543217084,-0.0001787512516044152,0.025723013620454753,-8.283165212187651,-0.24,-2820432896,-7971346432,31873948748.8
0,迎廣,6117.TW,44.3,1.841803516805381e-05,17.37903386195854,-9.153987771820874e-06,0.022549848916270685,217.3141278528367,-0.134,338796992,114182624,3927194999.9999995
0,達運,6120.TW,13.65,-0.00020669900450436427,18.074682483506265,-0.0001802928983125578,0.02642796834067057,300.5759331600879,0.289,438046016,-514063744,9084825859.2
0,上福,6128.TW,33.65,0.00010814525533519541,28.279782345002996,0.00010743916425551056,0.014617631675361243,5.650152133872199,-0.148,590057984,273845248,4293369850.0
0,金橋,6133.TW,12.85,-1.8976681126390874e-05,12.555172877199873,2.3451519624273426e-05,0.019220168381287712,18.466986030831453,-0.345,294812000,284797760,1503527100.0
0,富爾特,6136.TW,19.15,-0.000163090116357025,23.23602911360146,-0.00015316012123324946,0.013818533411688393,25.771391983678118,0.04,113322000,-29554376,2212514400.0
0,亞翔,6139.TW,113.5,0.0001457497920470398,34.674219605510466,0.00012448736573527413,0.019343419082822787,5.796240615266158,0.316,10509390848,9588467712,25598902592.0
0,柏承,6141.TW,16.85,-2.7172872822807387e-05,21.059591547493138,-2.2968722146131574e-05,0.021668832336242283,-7.413944474330905,-0.231,-59881000,-1459047680,1910014900.0000002
0,友勁,6142.TW,9.48,-3.8828509408515534e-05,12.598996313566184,-8.949296487718733e-06,0.022294091892508652,32.300208640164854,0.32,182318000,173446368,3135794400.0
0,百一,6152.TW,9.41,-0.00020581505447945863,15.2194903244683,-0.0002217129494952628,0.021502875252800993,32.31631709577289,-0.349,445776000,441242880,1578414580.0
0,嘉聯益,6153.TW,20.9,0.00012602554358341945,29.199186911502334,0.0001330879365021928,0.025844565669383562,-21.80609529656014,0.07,1216002944,1067377472,11582319865.599998
0,鈞寶,6155.TW,25.5,4.9532399031789856e-05,24.26283934796666,3.168657897041969e-05,0.022176488375284357,15.075346142617752,-0.273,172478000,202090256,2222274000.0
0,華興,6164.TW,10.4,3.303073866606494e-05,14.124779842016508,3.14516531306394e-05,0.02145887118679268,67.27266655811735,-0.182,50475000,102374128,1040000000.0
0,浪凡,6165.TW,33.5,2.4357854821178188e-05,23.3968612891526,3.042357607423054e-05,0.027694484035151873,-66.8770691352171,-0.048,144292000,-588240128,2102212100.0
0,凌華,6166.TW,61.6,0.00041791246310875555,42.579014287551445,0.0004087974955588378,0.019464894437232507,20.13665843218792,0.054,1512100992,1688996608,13397814707.2
0,宏齊,6168.TW,25.5,7.259805496113441e-05,18.232393287181086,8.210467362914084e-05,0.02653736937647603,18.2479806465069,-0.35,373340992,128809000,5246931000.0
0,瑞儀,6176.TW,122.5,0.00027311988959695686,82.76787117442178,0.00027313285341391206,0.022323236869081955,6.61048258721359,0.072,10533860352,12945695744,56965808480.0
0,達麗,6177.TW,31.85,0.0003485086729781198,19.82928307319071,0.000371419847980126,0.016990959038574865,21.855079226273016,-0.871,-2509317120,-2914469376,12972695590.400002
0,關貿,6183.TW,67.9,0.0003096212532930964,31.627995722253065,0.00030460437534238156,0.012072911107107943,11.176921885875226,-0.021,550030016,318060384,10185000000.0
0,大豐電,6184.TW,50.6,0.00020369396110061987,36.968314189251885,0.00020611207785231625,0.008775529043835977,11.05435989577944,0.041,865446016,341959488,7504587200.0
0,豐藝,6189.TW,50.9,0.0002654053261175385,28.604324336810844,0.00024337852822449232,0.01284142657316929,9.131869108743688,-0.127,1541737984,1274634752,10812738307.199999
0,精成科,6191.TW,54.5,0.0002801344230360954,18.038905030890096,0.00029824345445586266,0.01487385748494175,3.444109403560268,0.023,4937010176,3831797248,25643994000.0
0,巨路,6192.TW,82.0,0.0002858359322518286,59.86023100531,0.0002836710770667505,0.015840980449573425,6.739960084647916,0.09,362417984,131957248,7884792000.0
0,帆宣,6196.TW,136.0,0.0003144419230291546,43.61227294016394,0.00030498325139839206,0.02266051408789659,3.472622466396517,0.152,-1771303936,-2388837632,26672998912.0
0,佳必琪,6197.TW,71.4,0.00028331431610338566,41.609966470616236,0.00028045445419444233,0.024647351292248165,9.23028404606928,-0.011,733084992,485734752,8716940400.0
0,亞弘電,6201.TW,48.2,0.00010326439376734315,30.94240755728102,0.00010371046161400513,0.011665982521428675,9.138676478838246,0.141,475776992,344000000,4299440000.0
0,盛群,6202.TW,64.2,0.00016201271661820893,55.426501622743196,0.00015508704715392433,0.0198775691610154,38.535748722745126,-0.57,-231572992,-1888023424,14519985600.0
0,詮欣,6205.TW,65.9,5.9806639232533974e-05,33.45953126891471,7.64060699386894e-05,0.02012522278494098,9.824666523490986,-0.393,280020000,133120000,5274306500.0
0,飛捷,6206.TW,65.0,0.00029820718621434027,65.30065068968175,0.00030311563736882077,0.017376885330232846,15.424953377144737,-0.44,1451561984,1486098816,9299030000.0
0,今國光,6209.TW,26.4,-0.00014084570661261037,33.65477036305668,-0.00014196472635938942,0.02528950085595428,105.01068964405043,-0.248,377743008,234465872,4599645388.8
0,聯茂,6213.TW,77.2,0.000313623317063358,56.562200538350446,0.0003637279512327984,0.02139440482550283,28.363610168153365,-0.29,5131192832,817020608,28020279782.4
0,精誠,6214.TW,103.5,0.00030024145240273054,56.768461644655694,0.00029810140766430243,0.01598492150728283,9.444273459698453,0.083,2271890944,2159519488,25967424672.0
0,和椿,6215.TW,23.65,-9.621621971525375e-05,19.221248222938176,-0.00012193837225100488,0.02490779611938415,11.220876290253392,-0.52,384486016,334187008,1957983500.0
0,居易,6216.TW,32.05,-2.234192158953864e-05,25.673957282484384,-3.9992486299407975e-05,0.017994797618041194,22.12394092746289,-0.248,89432000,38004876,2946933399.9999995
0,聚鼎,6224.TW,51.6,7.57594684173432e-06,67.60540997916762,4.4529323719459604e-05,0.01834739244096142,64.40446556402983,-0.024,444092000,195568128,4419333600.0
0,天瀚,6225.TW,9.5,-0.0010044682547483983,159.2064213307291,-0.0009910946886830573,0.04671219272769196,-1746.5639355017363,1.494,-6731000,-6058625,264100000.0
0,光鼎,6226.TW,10.0,6.248375575849522e-05,10.477687537477175,4.052756795806596e-05,0.022720060268308973,-20.5531702318912,-0.486,82685000,-10610250,1155350000.0
0,尼得科超眾,6230.TW,127.5,0.0004448934063277508,102.61518155414865,0.00044104346768600425,0.025285530483255155,10.596538748745383,-0.032,2061902976,996969600,11008732500.0
0,華孚,6235.TW,127.5,9.102883378736634e-05,28.114789139758162,0.00010278426097830731,0.02776907546417061,8.657909761312824,0.558,767334976,-487251744,24497213520.0
0,力成,6239.TW,107.0,0.00023664789737947855,76.17706954481781,0.00021855648497522706,0.020933981237641983,9.284024059956446,-0.26,18615721984,-798438016,79966129856.0
0,迅杰,6243.TW,50.1,-0.00030957647493803307,41.031233194894135,-0.0003345534424456387,0.028333998283750595,25.961643323482484,0.434,12676000,-300469248,2269770480.0
0,矽格,6257.TW,60.2,9.663399553330677e-05,28.652151101986117,0.0001240011209895655,0.01979838489833076,7.13847525705952,-0.279,7487647744,4699074048,27495807718.4
0,台郡,6269.TW,88.4,0.00031660399925427973,61.561370392833325,0.0003304845891710665,0.02382875325323874,6.9633958000591685,0.111,7570669056,-142051872,28528360307.2
0,同欣電,6271.TW,147.0,0.000125049487833739,131.8593328523023,0.00013669297496192787,0.025903658939279945,18.033028105821877,-0.211,4433163776,450021248,30731526000.0
0,宏正,6277.TW,80.1,6.595021591832726e-05,71.52855956335193,6.823986688100442e-05,0.015020070113846958,11.849749462032069,-0.043,364158016,408470016,9569627100.0
0,台表科,6278.TW,88.3,0.0003383216126860827,56.72718594871449,0.00029717144806295294,0.022421992762264788,5.822047471795056,-0.208,10319578112,8349231104,25818744812.8
0,全國電,6281.TW,84.7,0.00011597713078804533,63.92219727114696,0.00010826018456352842,0.009988673054432174,11.468443439638289,-0.025,667932992,-169634752,8399944291.2
0,康舒,6282.TW,39.4,0.00012858802072886582,23.532573545919846,0.00014625149811657324,0.021531978627470826,53.57745656122992,-0.255,2634412032,-276643744,28905809369.6
0,淳安,6283.TW,27.2,0.0006833351986584555,25.051138020923293,0.0007220194993571432,0.14739351182354962,-23.474288443687083,-0.269,-129280000,-226411376,3984963200.0
0,啟碁,6285.TW,126.5,0.00024691569332313263,57.442473710834435,0.00025942921696115064,0.023065544706221467,6.593314700655975,0.32,3363828992,-946279872,52804386976.0
0,聯嘉,6288.TW,30.9,0.0006138880996564615,17.4598886859534,0.0006145597575896493,0.024581913535000617,219.3400246753432,0.002,202400992,-2738750,5763035400.0
0,悅城,6405.TW,22.9,-0.0005262556567378205,29.930985770069796,-0.0004451641035774563,0.02131473162492394,-48.718965234394915,-0.433,47740000,-361113248,1506820000.0
0,旭隼,6409.TW,1540.0,0.0011211805930442399,702.2632415396243,0.0011308441637927252,0.021256189080198284,13.20341007015568,-0.181,5589539840,5257325056,135110360000.0
0,群電,6412.TW,110.5,0.00041024225075408677,56.58434630144811,0.0004243670265655788,0.015582869000990634,7.422816269665005,-0.097,7377963008,4642914304,44094029616.0
0,樺漢,6414.TW,246.5,0.0005450173829964462,255.9325176630569,0.0005501213810118591,0.023819191733778063,-6.699629510867993,0.199,1393480960,-1361941632,30599277500.0
0,瑞祺電通,6416.TW,84.0,0.000301705890343788,103.38139777690887,0.0002938022848061664,0.02196364311806187,17.946863788355138,-0.193,895440000,391787872,6161273664.0
0,統新,6426.TW,74.5,0.00026874493249706184,74.43513411814078,0.0002516621473986295,0.02904146443954919,-76.08963871016662,-0.609,176064000,161781744,2868920500.0
0,迅得,6438.TW,101.0,0.00023625118324320198,71.53143566526435,0.00028227570732988283,0.021588949754350727,7.495061943254676,0.12,60485000,-1493451648,7603451296.0
0,光聖,6442.TW,75.0,0.0003705148335530874,41.23930729933327,0.0003136675161956671,0.020253575243534716,11.66288464006541,-0.093,661718976,571004096,4972500000.0
0,元晶,6443.TW,27.85,1.3939344470197058e-06,22.26035137572067,5.6718818887234096e-06,0.026325128825227143,23.43338244650979,0.252,1364637952,23132750,14281396227.2
0,鈺邦,6449.TW,61.8,0.00020788984086749009,41.83773824103639,0.00030434381799084205,0.022271185864045577,13.323762286029881,0.171,508614016,293451264,5435526547.2
0,台數科,6464.TW,85.3,-0.00017970191876559325,106.21672335645204,-0.00017914097012263402,0.010007369459835002,16.11653271359982,-0.048,1220019968,750315392,10885388900.0
0,安集,6477.TW,35.65,0.0002124183532934774,31.15869876542215,0.00025477759184903254,0.024117087636255016,12.294439547363329,-0.191,887000,-809037248,4407587750.0
0,晶碩,6491.TW,385.5,0.00047491450993444325,230.56942407462418,0.00046465763762007723,0.02654825288043983,10.740492233231542,0.142,1778087936,1000977728,30069000000.0
0,南六,6504.TW,71.9,0.00036810375880080804,103.24231657600058,0.0003363934116700945,0.016285379424966426,73.83802387109182,0.066,418649984,-135922128,5219940000.0
0,台塑化,6505.TW,81.3,0.0001404367368988901,82.97440438772348,0.0001418494452166375,0.015051173814595158,-61.067443245244775,-0.334,30685401088,-792221632,774460521984.0
0,穎崴,6515.TW,621.0,0.00026714488233316847,423.6186532236245,0.0003083575455381814,0.03145761997676755,14.046181688751862,-0.038,904873024,100818248,21600864000.0
0,愛普,6531.TW,368.0,0.0007951665668317124,209.78593258344716,0.0007550978347375971,0.026088406796325264,26.400639625014087,-0.287,1788433024,1410252544,59563744000.0
0,晶心科,6533.TW,407.0,0.0009159371916759049,222.51900361902915,0.0008758332872920328,0.03354246614734806,183.71639632363028,0.278,190132992,-672877760,20614957000.0
0,易華電,6552.TW,36.0,3.252942325941903e-05,61.54049616411214,3.7664036420274014e-05,0.025040670806974908,-136.7841381561895,-0.364,415776000,104305248,2988000000.0
0,興能高,6558.TW,22.4,0.00024543784607774935,35.78743310439755,0.0002759500226937951,0.026548739254316812,-47.149345852611276,0.007,166532000,95576872,2099999999.9999998
0,研揚,6579.TW,133.5,7.197085771439611e-05,87.41546539886903,9.73266203589844e-05,0.015881797286681928,7.592805545207114,-0.014,1627787008,1575498496,21383763000.0
0,鋼聯,6581.TW,86.7,0.0002751777483890587,89.43972309579335,0.0002820688964729217,0.01818762993768436,14.432540629671957,-0.279,937105984,551112256,9647195700.0
0,申豐,6582.TW,48.5,-0.0004078680436401343,96.77344768647784,-0.00044192076356101503,0.022858774251184665,482.35912446612457,-0.365,13591000,-1646233216,5149439000.0
0,鼎基,6585.TW,113.0,0.0002851229993521459,58.155813859638414,0.000271176482758501,0.017840926898749502,15.287097715301483,-0.108,399863008,100467752,7824459000.0
0,和潤企業,6592.TW,128.5,0.0005946312102831857,91.6820732029133,0.0005876830645878181,0.0175107634676004,14.637246429470046,0.191,-49166929920,0,79862754112.0
0,帝寶,6605.TW,144.5,0.00012734475109626043,83.19269117656172,0.00011745803927310879,0.0160404679895132,7.072433529944524,0.068,4815343104,4370352640,23960412000.0
0,建德工業,6606.TW,23.9,0.00014657524583908238,12.234879660686701,0.000135440159370256,0.0071003937665913295,9.886662224781224,-0.133,157620992,13205875,2636265600.0
0,必應,6625.TW,82.1,0.00010409117888836845,46.54235768109541,0.0001177075043075663,0.021875479657955364,13.890908899905368,3.728,222596992,-19627124,3640313999.9999995
0,科定,6655.TW,123.5,0.0005113136389340643,76.99857738432824,0.00047730608565957,0.015997824229828827,22.972868793124054,-0.017,570057984,-780512000,8610790500.0
0,中揚光,6668.TW,36.4,-0.001002823611312501,67.85944676608904,-0.0011058068152167539,0.02690953273899054,-14.048623925118056,-0.397,281718016,91235752,3028949414.4
0,緯穎,6669.TW,1465.0,0.00184239467367858,706.5942987950017,0.0018635525159315636,0.031225985263959637,8.885540875364047,-0.25,16479135744,14072525824,256142053280.0
0,復盛應用,6670.TW,206.5,0.000244405739290119,184.43740746139633,0.0002495989406971873,0.016848385215100178,6.907356168870717,-0.396,6838523904,5549859840,27376531000.0
0,鋐寶科技,6674.TW,27.0,-0.00030681042856344214,31.52036035584408,-0.0003053714080166629,0.019496115745639638,-10.617289813984005,-0.673,66604000,55509752,1826228592.0
0,伊雲谷,6689.TW,112.5,0.0004405396599042402,158.45005995341708,0.000433820426100188,0.027396315971773832,94.5421224800998,0.112,-450868000,-586808768,7650000000.0
0,洋基工程,6691.TW,271.5,0.0012743796581948408,123.03115040558329,0.0012563611141619688,0.017134870273190654,5.974448090768955,0.274,657139968,539673024,23726059200.0
0,芯鼎,6695.TW,45.6,0.0009299179764062045,37.6901948842969,0.0008523825246902033,0.029848756215701863,-180.53891918399592,-0.193,246298000,183452368,4341530400.0
0,旭暉應材,6698.TW,28.85,-0.00025756372618621884,49.98318314233352,-0.00015498127541439913,0.026216927670754158,-29.54388397069436,-0.196,-79642000,-284404640,1897983800.0
0,惠特,6706.TW,59.0,6.561045765074607e-05,122.36376500662227,0.00011845018888133242,0.028038940436225533,92.74025152591202,-0.724,559897984,-7952250,4338683000.0
0,嘉基,6715.TW,143.0,0.0003992730829741192,119.84730850446986,0.0005835430360341243,0.023051368032905573,14.773854796112461,-0.36,777564032,522179488,8905468000.0
0,力智,6719.TW,239.0,-0.0029768502033689086,352.1904320987654,-0.0029929776431407585,0.034075593854973114,93.72007366482504,-0.575,160612000,245987632,19366170000.0
0,安普新,6743.TW,48.9,0.0006980438781265409,62.794070942575324,0.0008101058813603357,0.03407780533631979,788.2835313370381,-0.259,706492032,641805248,7212750000.0
0,龍德造船,6753.TW,84.6,0.0016414726006094733,57.24429143387053,0.0018043762320353555,0.024020960217609726,15.030547339144288,0.002,692184000,182173632,9115650000.0
0,匯僑設計,6754.TW,47.7,1.5448079601642926e-05,45.83446259035212,-2.515516177416132e-06,0.01579565927160074,9.732016008719308,-0.114,482422016,517538624,3148200000.0
0,威鋒電子,6756.TW,206.0,0.0002946519573804482,280.0355758499313,0.0002937263114662101,0.03529054180423882,74.21958254176425,-0.328,230178000,14827750,14215854000.0
0,力積電,6770.TW,27.15,-0.0007833168356933376,48.349265216012384,-0.0008478737309672362,0.021432021365937234,24.15144045940281,-0.496,15031650304,-21989222400,110477421196.79999
0,展碁國際,6776.TW,52.3,0.000839536101898031,41.269033440187584,0.0009047779585597422,0.018193785747089082,8.332646482140703,0.001,1136877056,1019337984,4266707220.0
0,視陽,6782.TW,190.5,0.000637685073408422,193.1552055702918,0.0005530969478547913,0.027589837010627328,28.16425604324108,-0.27,727121024,122374248,12001500000.0
0,采鈺,6789.TW,202.5,-0.0010929626162060123,343.6404742096506,-0.0014533224887102382,0.025870093962086702,131.0492807996968,-0.269,3305273088,-203254624,64052370000.0
0,永豐實,6790.TW,37.65,-0.0003075287220270868,47.36172338823901,-0.0003376036978545011,0.013001723437628317,20.360448759848172,0.022,702380032,-15464625,10057406548.8
0,詠業,6792.TW,94.0,-3.904230164289723e-05,107.08103190355523,-9.525765416042201e-05,0.02768924538986741,24.158420371999263,-0.069,174123008,-11953250,4406250000.0
0,晉弘,6796.TW,109.0,0.0012912093589305131,79.9318980223402,0.001098862638767408,0.031536485717041984,33.825282841753335,0.233,74104000,-50650248,3769677800.0
0,來頡,6799.TW,127.0,0.00020320551801487934,161.56638563049853,0.0005533207993160969,0.03926024556670149,31.482931412464765,-0.206,328630016,120203624,5151120000.0
0,森崴能源,6806.TW,95.8,0.0007730642045199402,91.535030444275,0.0008790455239846167,0.026644483389887005,71.44994732218213,0.477,-3315337984,-5128974848,20707170000.0
0,汎銓,6830.TW,146.0,-7.153262071515686e-05,144.80901715518866,-0.00011673501664993622,0.02551468086080507,21.927683318678827,0.199,608219008,72717376,6830026000.0
0,天二科技,6834.TW,24.95,-0.0008840672390883604,33.895551690240026,-0.0008638851334812416,0.015160789066262744,-42.05019881189699,-0.258,126979000,-128701248,2207351450.0
0,圓裕,6835.TW,38.0,-0.0003599886122894764,46.002548257908764,-0.00044279009917901784,0.019052463509292857,14.788516623425386,-0.223,556656000,181523120,2514536000.0
0,睿生光電,6861.TW,81.8,-0.0017063277655443645,108.49599552547357,-0.0016083103567025292,0.031023686847561797,24.880932033076,-0.027,-245070000,-381370368,3221856600.0
0,台通,8011.TW,17.6,-0.0002414261089533038,24.945901141191058,-0.00021997751428237642,0.023102266899038087,-54.116503986974315,0.136,139710000,-154564368,2683912140.8
0,矽創,8016.TW,283.0,0.00033218758733911816,99.52307555243263,0.00035564083694612515,0.02566566997498743,6.132749868809447,-0.028,2986326016,71948752,33827273000.0
0,尖點,8021.TW,26.65,-0.00011143201587794311,25.02361031933208,-8.706386382984888e-05,0.020074640197085877,-1249.7692030376747,-0.313,583364992,-160493248,3789123436.7999997
0,昇陽半導體,8028.TW,50.4,0.0004608866526485338,24.241544081683973,0.00040271887880205596,0.018376172699320934,10.677328037848966,0.279,711900032,-1264949504,7804238400.0
0,雷虎,8033.TW,57.8,8.598823458521214e-05,15.074865855482633,0.00013975881587533406,0.026192206810765128,-302.66256291307286,-0.058,62058000,-136657744,8244014000.0
0,台虹,8039.TW,41.55,0.0007669812649853632,43.53002209837759,0.0007621213198871688,0.03946637838561535,29.484186732495967,-0.098,2056210048,1053185344,8688936000.0
0,南電,8046.TW,241.5,0.0004479801807315858,116.73445009938169,0.00045647904549744276,0.02597650456350115,5.199105039903782,-0.333,27942449152,10691313664,156049092864.0
0,長華,8070.TW,30.15,0.00029179989915136537,15.636690928535037,0.0002444883605633523,0.019059817102609164,5.852366601040891,-0.282,4962927104,2256878848,20302195708.8
0,陞泰,8072.TW,26.7,-0.0002358257881748206,67.54393134952797,-0.00023831503545191862,0.016440625630277074,71.74177434061376,-0.165,183472992,226991632,2136000000.0
0,致新,8081.TW,261.5,0.0002791486695994284,118.0471257578405,0.0003094342395807987,0.020695763720680865,8.161828557272711,-0.125,1896797056,1175118848,22418133500.0
0,華冠,8101.TW,4.34,-0.0006614081130734453,65.18327187695417,-0.0006818830236931884,0.027441366965520384,-18.15248850010672,-0.61,-17286000,-108262376,316086991.36
0,瀚荃,8103.TW,37.35,4.426573032820719e-05,34.49437454501973,2.4073938146558215e-05,0.0192170579198099,14.377123951211544,-0.285,850636032,567419264,2948894550.0
0,錸寶,8104.TW,33.6,-0.0005026820815513244,60.08871187742212,-0.0005016366772835732,0.02248443307507771,299.1454801657991,-0.166,440623008,186475008,2474707200.0
0,凌巨,8105.TW,12.2,-0.00015064130785862878,15.962157737093362,-0.00014064145903047723,0.02717209496662808,17.138287434098896,-0.098,1332567040,1095079936,5386848902.4
